counsellingType,year,round,institute,academicProgram,quota,seatType,gender,openingRankRaw,closingRankRaw,sourceLabel,sourceUrl
JOSAA,2024,5,"National Institute of Technology, Warangal","Physics (5 Years, Integrated Master of Science)",OS,OPEN,Gender-Neutral,11345,22490,Official JoSAA 2024 OR-CR Archive,https://josaa.admissions.nic.in/applicant/seatmatrix/openingclosingrankarchieve.aspx
JOSAA,2024,5,"National Institute of Technology, Warangal","Physics (5 Years, Integrated Master of Science)",OS,OPEN,Female-only (including Supernumerary),24447,24447,Official JoSAA 2024 OR-CR Archive,https://josaa.admissions.nic.in/applicant/seatmatrix/openingclosingrankarchieve.aspx
JOSAA,2024,5,"National Institute of Technology, Warangal","Physics (5 Years, Integrated Master of Science)",OS,EWS,Gender-Neutral,5716,5716,Official JoSAA 2024 OR-CR Archive,https://josaa.admissions.nic.in/applicant/seatmatrix/openingclosingrankarchieve.aspx
JOSAA,2024,5,"National Institute of Technology, Warangal","Physics (5 Years, Integrated Master of Science)",OS,OBC-NCL,Gender-Neutral,9982,12401,Official JoSAA 2024 OR-CR Archive,https://josaa.admissions.nic.in/applicant/seatmatrix/openingclosingrankarchieve.aspx
JOSAA,2024,5,"National Institute of Technology, Warangal","Physics (5 Years, Integrated Master of Science)",OS,OBC-NCL,Female-only (including Supernumerary),16120,16120,Official JoSAA 2024 OR-CR Archive,https://josaa.admissions.nic.in/applicant/seatmatrix/openingclosingrankarchieve.aspx
JOSAA,2024,5,"National Institute of Technology, Warangal","Physics (5 Years, Integrated Master of Science)",OS,SC,Gender-Neutral,4609,4609,Official JoSAA 2024 OR-CR Archive,https://josaa.admissions.nic.in/applicant/seatmatrix/openingclosingrankarchieve.aspx
JOSAA,2024,5,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,6960,10289,Official JoSAA 2024 OR-CR Archive,https://josaa.admissions.nic.in/applicant/seatmatrix/openingclosingrankarchieve.aspx
JOSAA,2024,5,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),10282,19691,Official JoSAA 2024 OR-CR Archive,https://josaa.admissions.nic.in/applicant/seatmatrix/openingclosingrankarchieve.aspx
JOSAA,2024,5,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (4 Years, Bachelor of Technology)",HS,OPEN (PwD),Gender-Neutral,944,944,Official JoSAA 2024 OR-CR Archive,https://josaa.admissions.nic.in/applicant/seatmatrix/openingclosingrankarchieve.aspx
JOSAA,2024,5,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,1538,1782,Official JoSAA 2024 OR-CR Archive,https://josaa.admissions.nic.in/applicant/seatmatrix/openingclosingrankarchieve.aspx
JOSAA,2024,5,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (4 Years, Bachelor of Technology)",HS,EWS,Female-only (including Supernumerary),3303,3303,Official JoSAA 2024 OR-CR Archive,https://josaa.admissions.nic.in/applicant/seatmatrix/openingclosingrankarchieve.aspx
JOSAA,2024,5,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,3888,5521,Official JoSAA 2024 OR-CR Archive,https://josaa.admissions.nic.in/applicant/seatmatrix/openingclosingrankarchieve.aspx
JOSAA,2024,5,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),9952,17542,Official JoSAA 2024 OR-CR Archive,https://josaa.admissions.nic.in/applicant/seatmatrix/openingclosingrankarchieve.aspx
JOSAA,2024,5,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (4 Years, Bachelor of Technology)",HS,OBC-NCL (PwD),Gender-Neutral,1379,1379,Official JoSAA 2024 OR-CR Archive,https://josaa.admissions.nic.in/applicant/seatmatrix/openingclosingrankarchieve.aspx
JOSAA,2024,5,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,1285,2777,Official JoSAA 2024 OR-CR Archive,https://josaa.admissions.nic.in/applicant/seatmatrix/openingclosingrankarchieve.aspx
JOSAA,2024,5,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),3880,3880,Official JoSAA 2024 OR-CR Archive,https://josaa.admissions.nic.in/applicant/seatmatrix/openingclosingrankarchieve.aspx
JOSAA,2024,5,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (4 Years, Bachelor of Technology)",HS,SC (PwD),Female-only (including Supernumerary),152,152,Official JoSAA 2024 OR-CR Archive,https://josaa.admissions.nic.in/applicant/seatmatrix/openingclosingrankarchieve.aspx
JOSAA,2024,5,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,830,1353,Official JoSAA 2024 OR-CR Archive,https://josaa.admissions.nic.in/applicant/seatmatrix/openingclosingrankarchieve.aspx
JOSAA,2024,5,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (4 Years, Bachelor of Technology)",HS,ST,Female-only (including Supernumerary),1364,1364,Official JoSAA 2024 OR-CR Archive,https://josaa.admissions.nic.in/applicant/seatmatrix/openingclosingrankarchieve.aspx
JOSAA,2024,5,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,6925,9454,Official JoSAA 2024 OR-CR Archive,https://josaa.admissions.nic.in/applicant/seatmatrix/openingclosingrankarchieve.aspx
JOSAA,2024,5,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),9014,15050,Official JoSAA 2024 OR-CR Archive,https://josaa.admissions.nic.in/applicant/seatmatrix/openingclosingrankarchieve.aspx
JOSAA,2024,5,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,529,529,Official JoSAA 2024 OR-CR Archive,https://josaa.admissions.nic.in/applicant/seatmatrix/openingclosingrankarchieve.aspx
JOSAA,2024,5,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,1405,1599,Official JoSAA 2024 OR-CR Archive,https://josaa.admissions.nic.in/applicant/seatmatrix/openingclosingrankarchieve.aspx
JOSAA,2024,5,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (4 Years, Bachelor of Technology)",OS,EWS,Female-only (including Supernumerary),2657,2657,Official JoSAA 2024 OR-CR Archive,https://josaa.admissions.nic.in/applicant/seatmatrix/openingclosingrankarchieve.aspx
JOSAA,2024,5,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,2451,3750,Official JoSAA 2024 OR-CR Archive,https://josaa.admissions.nic.in/applicant/seatmatrix/openingclosingrankarchieve.aspx
JOSAA,2024,5,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),7190,7364,Official JoSAA 2024 OR-CR Archive,https://josaa.admissions.nic.in/applicant/seatmatrix/openingclosingrankarchieve.aspx
JOSAA,2024,5,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (4 Years, Bachelor of Technology)",OS,OBC-NCL (PwD),Gender-Neutral,219,219,Official JoSAA 2024 OR-CR Archive,https://josaa.admissions.nic.in/applicant/seatmatrix/openingclosingrankarchieve.aspx
JOSAA,2024,5,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,2123,2571,Official JoSAA 2024 OR-CR Archive,https://josaa.admissions.nic.in/applicant/seatmatrix/openingclosingrankarchieve.aspx
JOSAA,2024,5,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),2533,2617,Official JoSAA 2024 OR-CR Archive,https://josaa.admissions.nic.in/applicant/seatmatrix/openingclosingrankarchieve.aspx
JOSAA,2024,5,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (4 Years, Bachelor of Technology)",OS,SC (PwD),Gender-Neutral,72,72,Official JoSAA 2024 OR-CR Archive,https://josaa.admissions.nic.in/applicant/seatmatrix/openingclosingrankarchieve.aspx
JOSAA,2024,5,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,431,944,Official JoSAA 2024 OR-CR Archive,https://josaa.admissions.nic.in/applicant/seatmatrix/openingclosingrankarchieve.aspx
JOSAA,2024,5,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (4 Years, Bachelor of Technology)",OS,ST,Female-only (including Supernumerary),1482,1482,Official JoSAA 2024 OR-CR Archive,https://josaa.admissions.nic.in/applicant/seatmatrix/openingclosingrankarchieve.aspx
JOSAA,2024,5,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (5 Years, Integrated B. Tech. and M. Tech.)",HS,OPEN,Gender-Neutral,10459,12529,Official JoSAA 2024 OR-CR Archive,https://josaa.admissions.nic.in/applicant/seatmatrix/openingclosingrankarchieve.aspx
JOSAA,2024,5,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (5 Years, Integrated B. Tech. and M. Tech.)",HS,OPEN,Female-only (including Supernumerary),15428,15428,Official JoSAA 2024 OR-CR Archive,https://josaa.admissions.nic.in/applicant/seatmatrix/openingclosingrankarchieve.aspx
JOSAA,2024,5,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (5 Years, Integrated B. Tech. and M. Tech.)",HS,EWS,Gender-Neutral,2098,2098,Official JoSAA 2024 OR-CR Archive,https://josaa.admissions.nic.in/applicant/seatmatrix/openingclosingrankarchieve.aspx
JOSAA,2024,5,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (5 Years, Integrated B. Tech. and M. Tech.)",HS,OBC-NCL,Gender-Neutral,5671,6042,Official JoSAA 2024 OR-CR Archive,https://josaa.admissions.nic.in/applicant/seatmatrix/openingclosingrankarchieve.aspx
JOSAA,2024,5,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (5 Years, Integrated B. Tech. and M. Tech.)",HS,OBC-NCL,Female-only (including Supernumerary),16271,16271,Official JoSAA 2024 OR-CR Archive,https://josaa.admissions.nic.in/applicant/seatmatrix/openingclosingrankarchieve.aspx
JOSAA,2024,5,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (5 Years, Integrated B. Tech. and M. Tech.)",HS,SC,Gender-Neutral,3380,3633,Official JoSAA 2024 OR-CR Archive,https://josaa.admissions.nic.in/applicant/seatmatrix/openingclosingrankarchieve.aspx
JOSAA,2024,5,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (5 Years, Integrated B. Tech. and M. Tech.)",HS,SC,Female-only (including Supernumerary),8762,8762,Official JoSAA 2024 OR-CR Archive,https://josaa.admissions.nic.in/applicant/seatmatrix/openingclosingrankarchieve.aspx
JOSAA,2024,5,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (5 Years, Integrated B. Tech. and M. Tech.)",HS,ST,Gender-Neutral,1372,1372,Official JoSAA 2024 OR-CR Archive,https://josaa.admissions.nic.in/applicant/seatmatrix/openingclosingrankarchieve.aspx
JOSAA,2024,5,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (5 Years, Integrated B. Tech. and M. Tech.)",OS,OPEN,Gender-Neutral,10624,12267,Official JoSAA 2024 OR-CR Archive,https://josaa.admissions.nic.in/applicant/seatmatrix/openingclosingrankarchieve.aspx
JOSAA,2024,5,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (5 Years, Integrated B. Tech. and M. Tech.)",OS,OPEN,Female-only (including Supernumerary),19369,19369,Official JoSAA 2024 OR-CR Archive,https://josaa.admissions.nic.in/applicant/seatmatrix/openingclosingrankarchieve.aspx
JOSAA,2024,5,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (5 Years, Integrated B. Tech. and M. Tech.)",OS,EWS,Gender-Neutral,1821,1821,Official JoSAA 2024 OR-CR Archive,https://josaa.admissions.nic.in/applicant/seatmatrix/openingclosingrankarchieve.aspx
JOSAA,2024,5,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (5 Years, Integrated B. Tech. and M. Tech.)",OS,OBC-NCL,Gender-Neutral,4055,4524,Official JoSAA 2024 OR-CR Archive,https://josaa.admissions.nic.in/applicant/seatmatrix/openingclosingrankarchieve.aspx
JOSAA,2024,5,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (5 Years, Integrated B. Tech. and M. Tech.)",OS,OBC-NCL,Female-only (including Supernumerary),9158,9158,Official JoSAA 2024 OR-CR Archive,https://josaa.admissions.nic.in/applicant/seatmatrix/openingclosingrankarchieve.aspx
JOSAA,2024,5,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (5 Years, Integrated B. Tech. and M. Tech.)",OS,SC,Gender-Neutral,2520,2758,Official JoSAA 2024 OR-CR Archive,https://josaa.admissions.nic.in/applicant/seatmatrix/openingclosingrankarchieve.aspx
JOSAA,2024,5,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (5 Years, Integrated B. Tech. and M. Tech.)",OS,SC,Female-only (including Supernumerary),5217,5217,Official JoSAA 2024 OR-CR Archive,https://josaa.admissions.nic.in/applicant/seatmatrix/openingclosingrankarchieve.aspx
JOSAA,2024,5,"Sardar Vallabhbhai National Institute of Technology, Surat","Artificial Intelligence (5 Years, Integrated B. Tech. and M. Tech.)",OS,ST,Gender-Neutral,1200,1200,Official JoSAA 2024 OR-CR Archive,https://josaa.admissions.nic.in/applicant/seatmatrix/openingclosingrankarchieve.aspx
JOSAA,2024,5,"Sardar Vallabhbhai National Institute of Technology, Surat","Chemical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,27439,38431,Official JoSAA 2024 OR-CR Archive,https://josaa.admissions.nic.in/applicant/seatmatrix/openingclosingrankarchieve.aspx
JOSAA,2024,5,"Sardar Vallabhbhai National Institute of Technology, Surat","Chemical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),36745,43891,Official JoSAA 2024 OR-CR Archive,https://josaa.admissions.nic.in/applicant/seatmatrix/openingclosingrankarchieve.aspx
JOSAA,2024,5,"Sardar Vallabhbhai National Institute of Technology, Surat","Chemical Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,6187,7002,Official JoSAA 2024 OR-CR Archive,https://josaa.admissions.nic.in/applicant/seatmatrix/openingclosingrankarchieve.aspx
JOSAA,2024,5,"Sardar Vallabhbhai National Institute of Technology, Surat","Chemical Engineering (4 Years, Bachelor of Technology)",HS,EWS,Female-only (including Supernumerary),8188,8188,Official JoSAA 2024 OR-CR Archive,https://josaa.admissions.nic.in/applicant/seatmatrix/openingclosingrankarchieve.aspx
JOSAA,2024,5,"Sardar Vallabhbhai National Institute of Technology, Surat","Chemical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,11920,21031,Official JoSAA 2024 OR-CR Archive,https://josaa.admissions.nic.in/applicant/seatmatrix/openingclosingrankarchieve.aspx
JOSAA,2024,5,"Sardar Vallabhbhai National Institute of Technology, Surat","Chemical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),28751,36394,Official JoSAA 2024 OR-CR Archive,https://josaa.admissions.nic.in/applicant/seatmatrix/openingclosingrankarchieve.aspx
JOSAA,2024,5,"Sardar Vallabhbhai National Institute of Technology, Surat","Chemical Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,4755,9463,Official JoSAA 2024 OR-CR Archive,https://josaa.admissions.nic.in/applicant/seatmatrix/openingclosingrankarchieve.aspx
JOSAA,2024,5,"Sardar Vallabhbhai National Institute of Technology, Surat","Chemical Engineering (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),6613,9402,Official JoSAA 2024 OR-CR Archive,https://josaa.admissions.nic.in/applicant/seatmatrix/openingclosingrankarchieve.aspx
